"","V1","V2","V3","category","expenditure","income"
"5441","324012","1","1",4,16.44,234.455
"5442","324012","1","1",9,16.71,234.455
"5443","324012","1","1",10,294.21,234.455
"5444","324012","1","1",12,1.25,234.455
"5445","324041","1","1",3,17.66,318.75
"5446","324041","1","1",4,44.04,318.75
"5447","324041","1","1",5,16,318.75
"5448","324041","1","1",11,5,318.75
"5449","324041","2","1",3,64.94,318.75
"5450","324041","2","1",4,6.05,318.75
"5451","324041","2","1",6,34.98,318.75
"5452","324041","2","1",7,1.79,318.75
"5453","324041","2","1",8,38.88,318.75
"5454","324041","2","1",11,7.2,318.75
"5455","324071","1","1",2,8.38,77.782
"5456","324071","1","1",3,25.63,77.782
"5457","324071","1","1",8,5,77.782
"5458","324071","1","1",12,3.92,77.782
"5459","324091","1","1",3,23.2,385.837
"5460","324091","1","1",6,59,385.837
"5461","324091","1","1",7,2.14,385.837
"5462","324091","1","1",9,16.58,385.837
"5463","324091","1","1",10,10,385.837
"5464","324091","1","1",13,13.5,385.837
"5465","324091","1","1",14,2,385.837
"5466","324091","2","1",3,0.8,385.837
"5467","324091","2","1",7,10,385.837
"5468","324091","2","1",12,33.97,385.837
"5469","324101","1","1",1,31.04,711.71
"5470","324101","1","1",3,7.7,711.71
"5471","324101","1","1",4,55,711.71
"5472","324101","1","1",5,4.4,711.71
"5473","324101","1","1",10,80,711.71
"5474","324111","1","1",3,35.53,626.24
"5475","324111","1","1",6,52,626.24
"5476","324111","1","1",7,1.49,626.24
"5477","324111","1","1",8,5.4,626.24
"5478","324111","1","1",9,37.27,626.24
"5479","324111","1","1",10,20,626.24
"5480","324111","1","1",12,7.6,626.24
"5481","324111","1","1",13,30,626.24
"5482","324111","1","1",14,15,626.24
"5483","324121","1","1",3,12.2,724.332
"5484","324121","1","1",4,8,724.332
"5485","324121","1","1",5,18.24,724.332
"5486","324121","1","1",13,10,724.332
"5487","324121","2","1",3,72.92,724.332
"5488","324121","2","1",6,35,724.332
"5489","324121","2","1",7,2.53,724.332
"5490","324121","2","1",8,7.79,724.332
"5491","324121","2","1",9,1.28,724.332
"5492","324121","2","1",10,128,724.332
"5493","324121","2","1",12,1.78,724.332
"5494","324141","1","1",2,14.35,179.874
"5495","324141","1","1",3,0.7,179.874
"5496","324141","1","1",4,5,179.874
"5497","324141","1","1",8,1.26,179.874
"5498","324141","1","1",10,25,179.874
"5499","324141","1","1",14,2,179.874
"5500","324141","2","1",3,46.47,179.874
"5501","324141","2","1",4,11.98,179.874
"5502","324141","2","1",7,7.81,179.874
"5503","324141","2","1",8,5.91,179.874
"5504","324141","2","1",12,5.61,179.874
"5505","324141","2","1",13,28.8,179.874
"5506","324141","2","1",14,1,179.874
"5507","324171","1","1",3,32.14,193.714
"5508","324171","1","1",9,14.92,193.714
"5509","324171","1","1",11,2.5,193.714
"5510","324171","1","1",12,3.45,193.714
"5511","324171","1","1",13,3,193.714
"5512","324171","1","1",14,90.65,193.714
"5513","325041","1","1",1,10.99,276.634
"5514","325041","1","1",9,6,276.634
"5515","325041","1","1",12,2.25,276.634
"5516","325041","1","1",13,7,276.634
"5517","325041","2","1",3,36.17,276.634
"5518","325041","2","1",4,12.94,276.634
"5519","325041","2","1",6,50.99,276.634
"5520","325041","2","1",7,100.08,276.634
"5521","325041","2","1",9,12.27,276.634
"5522","325041","2","1",10,33.76,276.634
"5523","325041","2","1",12,21.5,276.634
"5524","325041","2","1",13,5.5,276.634
"5525","325041","2","1",14,8,276.634
"5526","325081","1","1",3,3,957.805
"5527","325081","1","1",4,9.6,957.805
"5528","325081","1","1",8,1.5,957.805
"5529","325081","1","1",10,22.5,957.805
"5530","325081","1","1",13,5,957.805
"5531","325081","2","1",3,186.1,957.805
"5532","325081","2","1",6,79,957.805
"5533","325081","2","1",7,88.69,957.805
"5534","325081","2","1",9,9.8,957.805
"5535","325081","2","1",10,26.11,957.805
"5536","325081","2","1",12,1.6,957.805
"5537","325081","2","1",14,1.5,957.805
"5538","325081","3","1",3,12.88,957.805
"5539","325081","3","1",4,10.5,957.805
"5540","325081","3","1",13,2,957.805
"5541","325081","4","1",3,2.54,957.805
"5542","325081","4","1",11,2.59,957.805
"5543","325081","4","1",12,1.59,957.805
"5544","325091","1","1",3,22.11,287.092
"5545","325091","1","1",4,1.5,287.092
"5546","325091","1","1",6,112.92,287.092
"5547","325091","1","1",7,7.73,287.092
"5548","325091","1","1",9,7.15,287.092
"5549","325091","1","1",11,4.14,287.092
"5550","325091","1","1",12,10.82,287.092
"5551","325091","1","1",13,5.5,287.092
"5552","325091","1","1",14,7.5,287.092
"5553","325111","1","1",3,24.64,81.002
"5554","325111","1","1",7,6.18,81.002
"5555","325111","1","1",12,2.1,81.002
"5556","325111","1","1",13,2,81.002
"5557","325121","1","1",3,17.34,147.152
"5558","325121","1","1",7,1.86,147.152
"5559","325121","1","1",8,12.5,147.152
"5560","325121","1","1",9,7.22,147.152
"5561","325121","1","1",11,2.04,147.152
"5562","325121","1","1",12,1.5,147.152
"5563","325121","1","1",14,2,147.152
"5564","325131","1","1",1,14.49,503.197
"5565","325131","1","1",3,2.2,503.197
"5566","325131","1","1",5,16.63,503.197
"5567","325131","1","1",10,17.8,503.197
"5568","325131","1","1",12,1.8,503.197
"5569","325131","1","1",13,10,503.197
"5570","325131","1","1",14,63,503.197
"5571","325131","2","1",3,59.02,503.197
"5572","325131","2","1",5,25.54,503.197
"5573","325131","2","1",6,1.29,503.197
"5574","325131","2","1",7,4.96,503.197
"5575","325131","2","1",8,10,503.197
"5576","325131","2","1",11,5.7,503.197
"5577","325131","2","1",12,3.98,503.197
"5578","325131","2","1",13,2.5,503.197
"5579","325131","2","1",14,9,503.197
"5580","325141","1","1",1,53.15,751.275
"5581","325141","1","1",3,97.89,751.275
"5582","325141","1","1",4,5.2,751.275
"5583","325141","1","1",6,38.4,751.275
"5584","325141","1","1",9,4.57,751.275
"5585","325141","1","1",11,10.37,751.275
"5586","325141","1","1",12,3.3,751.275
"5587","325141","1","1",13,45,751.275
"5588","325141","1","1",14,1.97,751.275
"5589","325141","2","1",3,6.17,751.275
"5590","325141","2","1",11,1.11,751.275
"5591","325141","2","1",14,0.1,751.275
"5592","325161","1","1",3,12.21,467.19
"5593","325161","1","1",12,0.9,467.19
"5594","325161","1","1",13,5,467.19
"5595","325161","1","1",14,0.2,467.19
"5596","325161","2","1",3,79.35,467.19
"5597","325161","2","1",4,1.94,467.19
"5598","325161","2","1",6,12.99,467.19
"5599","325161","2","1",7,4.26,467.19
"5600","325161","2","1",9,3.11,467.19
"5601","325161","2","1",11,0.8,467.19
"5602","325161","2","1",12,10.14,467.19
"5603","325161","2","1",13,21,467.19
"5604","325161","2","1",14,15,467.19
"5605","325161","3","1",3,1.12,467.19
"5606","325161","3","1",12,3.97,467.19
"5607","325161","4","1",3,0.02,467.19
"5608","325161","4","1",12,5.78,467.19
"5609","325171","1","1",3,32.13,119.617
"5610","325171","1","1",7,2.53,119.617
"5611","325171","1","1",8,6,119.617
"5612","325171","1","1",9,1.98,119.617
"5613","325171","1","1",11,4.2,119.617
"5614","325171","1","1",12,3.39,119.617
"5615","325171","1","1",13,6,119.617
"5616","326011","1","1",3,41.02,243.14
"5617","326011","1","1",4,28.99,243.14
"5618","326011","1","1",5,20.93,243.14
"5619","326011","1","1",7,6.16,243.14
"5620","326011","1","1",8,10,243.14
"5621","326011","1","1",9,11.56,243.14
"5622","326011","1","1",11,18.8,243.14
"5623","326011","1","1",12,1,243.14
"5624","326011","1","1",13,1,243.14
"5625","326011","1","1",14,20,243.14
"5626","326031","1","1",3,33.97,466.27
"5627","326031","1","1",7,3.37,466.27
"5628","326031","1","1",8,0.27,466.27
"5629","326031","1","1",9,7.02,466.27
"5630","326031","1","1",11,30.6,466.27
"5631","326031","1","1",12,1.71,466.27
"5632","326031","2","1",3,16.47,466.27
"5633","326031","2","1",5,3.6,466.27
"5634","326031","2","1",12,15.78,466.27
"5635","326051","1","1",3,39.38,412.947
"5636","326051","1","1",4,16.74,412.947
"5637","326051","1","1",7,5.34,412.947
"5638","326051","1","1",9,2.4,412.947
"5639","326051","1","1",10,100.45,412.947
"5640","326051","1","1",12,4.09,412.947
"5641","326051","1","1",13,13,412.947
"5642","326051","1","1",14,5.31,412.947
"5643","326051","2","1",3,4.93,412.947
"5644","326051","2","1",8,5.65,412.947
"5645","326051","2","1",10,60,412.947
"5646","326051","2","1",12,5.79,412.947
"5647","326051","2","1",13,2,412.947
"5648","326071","1","1",3,67.68,1096.695
"5649","326071","1","1",4,52.26,1096.695
"5650","326071","1","1",7,12.38,1096.695
"5651","326071","1","1",9,12.64,1096.695
"5652","326071","1","1",10,42.8,1096.695
"5653","326071","1","1",11,3,1096.695
"5654","326071","1","1",12,2.78,1096.695
"5655","326071","1","1",13,10.1,1096.695
"5656","326071","1","1",14,25.5,1096.695
"5657","326071","2","1",1,12,1096.695
"5658","326071","2","1",3,6.33,1096.695
"5659","326071","2","1",4,4.62,1096.695
"5660","326071","2","1",6,23,1096.695
"5661","326071","2","1",7,14.19,1096.695
"5662","326071","2","1",8,1.04,1096.695
"5663","326071","2","1",9,53.98,1096.695
"5664","326071","2","1",10,23.6,1096.695
"5665","326071","2","1",11,1,1096.695
"5666","326071","2","1",12,3.7,1096.695
"5667","326071","2","1",14,17.45,1096.695
"5668","326071","3","1",3,10.95,1096.695
"5669","326071","3","1",4,15,1096.695
"5670","326071","3","1",6,4.99,1096.695
"5671","326071","3","1",9,4.99,1096.695
"5672","326071","3","1",11,0.74,1096.695
"5673","326071","4","1",3,3.36,1096.695
"5674","326071","4","1",11,8.1,1096.695
"5675","326071","5","1",3,10.57,1096.695
"5676","326071","5","1",11,3.7,1096.695
"5677","326091","1","1",3,16.58,427.363
"5678","326091","1","1",4,12.16,427.363
"5679","326091","1","1",10,20,427.363
"5680","326091","1","1",13,9,427.363
"5681","326091","1","1",14,20,427.363
"5682","326101","1","1",3,13.36,714.723
"5683","326101","1","1",4,1.8,714.723
"5684","326101","1","1",7,2.1,714.723
"5685","326101","1","1",8,5,714.723
"5686","326101","1","1",9,1.89,714.723
"5687","326101","1","1",11,5,714.723
"5688","326101","1","1",12,3.05,714.723
"5689","326101","1","1",13,1,714.723
"5690","326101","1","1",14,2,714.723
"5691","326101","2","1",3,39.46,714.723
"5692","326101","2","1",4,7.15,714.723
"5693","326101","2","1",7,0.87,714.723
"5694","326101","2","1",8,59.98,714.723
"5695","326101","2","1",9,17.35,714.723
"5696","326101","2","1",10,20,714.723
"5697","326111","1","1",3,26.04,1919.952
"5698","326111","1","1",4,35.11,1919.952
"5699","326111","1","1",7,1.29,1919.952
"5700","326111","1","1",8,12.95,1919.952
"5701","326111","1","1",9,25.29,1919.952
"5702","326111","1","1",10,3.5,1919.952
"5703","326111","1","1",11,483,1919.952
"5704","326111","2","1",3,122.21,1919.952
"5705","326111","2","1",6,148.61,1919.952
"5706","326111","2","1",7,38.44,1919.952
"5707","326111","2","1",8,20,1919.952
"5708","326111","2","1",9,77.26,1919.952
"5709","326111","2","1",12,3.74,1919.952
"5710","326111","2","1",13,3,1919.952
"5711","326111","3","1",3,1.5,1919.952
"5712","326111","3","1",12,2.8,1919.952
"5713","326111","4","1",3,37.09,1919.952
"5714","326111","4","1",4,28.9,1919.952
"5715","326111","4","1",6,111.5,1919.952
"5716","326111","4","1",10,3,1919.952
"5717","326111","4","1",12,15.14,1919.952
"5718","326111","4","1",13,15.25,1919.952
"5719","326111","5","1",3,5.78,1919.952
"5720","326111","5","1",4,59.4,1919.952
"5721","326111","5","1",12,2.9,1919.952
"5722","326111","5","1",13,36,1919.952
"5723","326111","6","1",3,5.53,1919.952
"5724","326111","6","1",4,22.99,1919.952
"5725","326111","6","1",5,12.55,1919.952
"5726","326111","6","1",7,14,1919.952
"5727","326111","6","1",9,16.15,1919.952
"5728","326111","6","1",10,10,1919.952
"5729","326111","7","1",3,46.5,1919.952
"5730","326111","7","1",4,41.98,1919.952
"5731","326111","7","1",6,7.99,1919.952
"5732","326111","7","1",9,22.75,1919.952
"5733","326111","7","1",10,5,1919.952
"5734","326111","7","1",13,3,1919.952
"5735","326141","1","1",3,150.87,1399.883
"5736","326141","1","1",6,14.99,1399.883
"5737","326141","1","1",7,6.33,1399.883
"5738","326141","1","1",8,4.5,1399.883
"5739","326141","1","1",9,18.25,1399.883
"5740","326141","1","1",10,40,1399.883
"5741","326141","1","1",12,12.4,1399.883
"5742","326141","1","1",13,3,1399.883
"5743","326141","2","1",3,2.7,1399.883
"5744","326141","2","1",8,1,1399.883
"5745","326141","2","1",12,15.73,1399.883
"5746","326141","2","1",13,1,1399.883
"5747","326151","1","1",1,13.84,923.376
"5748","326151","1","1",3,20.5,923.376
"5749","326151","1","1",4,18.2,923.376
"5750","326151","1","1",5,5.5,923.376
"5751","326151","1","1",7,5.4,923.376
"5752","326151","1","1",9,6,923.376
"5753","326151","1","1",10,86.69,923.376
"5754","326151","1","1",12,3.85,923.376
"5755","326151","1","1",13,4.1,923.376
"5756","326151","1","1",14,12,923.376
"5757","326151","2","1",3,51.88,923.376
"5758","326151","2","1",4,9.98,923.376
"5759","326151","2","1",6,81,923.376
"5760","326151","2","1",7,14.26,923.376
"5761","326151","2","1",9,16.57,923.376
"5762","326151","2","1",11,4,923.376
"5763","326151","2","1",12,1,923.376
"5764","326151","2","1",14,10,923.376
"5765","327031","1","1",3,65.91,416.906
"5766","327031","1","1",4,8.7,416.906
"5767","327031","1","1",6,12,416.906
"5768","327031","1","1",7,1.95,416.906
"5769","327031","1","1",9,2.69,416.906
"5770","327031","1","1",10,16.2,416.906
"5771","327031","1","1",12,4.35,416.906
"5772","327031","1","1",13,2.35,416.906
"5773","327041","1","1",3,13.62,823.08
"5774","327041","1","1",4,19.2,823.08
"5775","327041","1","1",11,217.97,823.08
"5776","327041","1","1",12,0.45,823.08
"5777","327041","2","1",3,30.37,823.08
"5778","327041","2","1",6,72.98,823.08
"5779","327041","2","1",9,3.37,823.08
"5780","327041","2","1",12,2,823.08
"5781","327051","1","1",3,8.83,509.914
"5782","327051","1","1",12,2.4,509.914
"5783","327051","1","1",13,3,509.914
"5784","327051","2","1",1,87.63,509.914
"5785","327051","2","1",3,72.38,509.914
"5786","327051","2","1",6,30,509.914
"5787","327051","2","1",7,3.65,509.914
"5788","327051","2","1",12,19.34,509.914
"5789","327061","1","1",3,58.54,281.764
"5790","327061","1","1",5,20.74,281.764
"5791","327061","1","1",7,11.81,281.764
"5792","327061","1","1",8,1.6,281.764
"5793","327061","1","1",9,1.54,281.764
"5794","327061","1","1",11,2.38,281.764
"5795","327061","1","1",12,3.85,281.764
"5796","327061","1","1",13,2,281.764
"5797","327061","2","1",3,14.92,281.764
"5798","327061","2","1",11,10.5,281.764
"5799","327061","2","1",13,1,281.764
"5800","327081","1","1",2,5,63.6
"5801","327081","1","1",3,15.61,63.6
"5802","327081","1","1",4,22.2,63.6
"5803","327081","1","1",5,7.48,63.6
"5804","327081","1","1",10,5,63.6
"5805","327081","1","1",12,5,63.6
"5806","327091","1","1",3,11.01,1239.49
"5807","327091","1","1",4,28.6,1239.49
"5808","327091","1","1",8,10.6,1239.49
"5809","327091","1","1",9,3.53,1239.49
"5810","327091","1","1",12,2.95,1239.49
"5811","327091","1","1",13,5,1239.49
"5812","327091","2","1",3,106.53,1239.49
"5813","327091","2","1",4,19.25,1239.49
"5814","327091","2","1",7,8.22,1239.49
"5815","327091","2","1",8,4.5,1239.49
"5816","327091","2","1",9,3.68,1239.49
"5817","327091","2","1",10,5.5,1239.49
"5818","327091","2","1",13,3,1239.49
"5819","327111","1","1",1,14.99,810.31
"5820","327111","1","1",3,29.26,810.31
"5821","327111","1","1",4,13.33,810.31
"5822","327111","1","1",7,6.71,810.31
"5823","327111","1","1",12,11.47,810.31
"5824","327111","2","1",3,72.63,810.31
"5825","327111","2","1",6,32.91,810.31
"5826","327111","2","1",7,0.94,810.31
"5827","327111","2","1",8,3,810.31
"5828","327111","2","1",9,1.75,810.31
"5829","327111","2","1",10,25.71,810.31
"5830","327111","2","1",12,7.41,810.31
"5831","327111","2","1",13,3.5,810.31
"5832","327111","2","1",14,2.25,810.31
"5833","327111","3","1",3,0.2,810.31
"5834","327111","3","1",13,2,810.31
"5835","327111","4","1",3,0.6,810.31
"5836","327121","1","1",1,9.46,1358.184
"5837","327121","1","1",3,106.25,1358.184
"5838","327121","1","1",4,19.89,1358.184
"5839","327121","1","1",5,26.05,1358.184
"5840","327121","1","1",7,8.67,1358.184
"5841","327121","1","1",8,10,1358.184
"5842","327121","1","1",9,11,1358.184
"5843","327121","1","1",10,36.99,1358.184
"5844","327121","1","1",11,4.5,1358.184
"5845","327121","1","1",12,15.35,1358.184
"5846","327121","1","1",13,10,1358.184
"5847","327121","2","1",3,81.9,1358.184
"5848","327121","2","1",6,14.75,1358.184
"5849","327121","2","1",7,4.08,1358.184
"5850","327121","2","1",9,39.94,1358.184
"5851","327121","2","1",10,1.8,1358.184
"5852","327121","2","1",12,7.2,1358.184
"5853","327121","3","1",3,12.7,1358.184
"5854","327121","3","1",12,1.75,1358.184
"5855","327121","3","1",13,19.6,1358.184
"5856","327121","4","1",3,0.5,1358.184
"5857","327121","4","1",12,1,1358.184
"5858","327121","4","1",13,10.6,1358.184
"5859","327131","1","1",1,6.49,244.21
"5860","327131","2","1",3,38.01,244.21
"5861","327131","2","1",4,3.8,244.21
"5862","327131","2","1",6,81.97,244.21
"5863","327131","2","1",7,12.98,244.21
"5864","327131","2","1",9,4.59,244.21
"5865","327131","2","1",10,31.9,244.21
"5866","327131","2","1",12,7,244.21
"5867","327131","2","1",13,2,244.21
"5868","327151","1","1",1,24,710.34
"5869","327151","1","1",3,25.93,710.34
"5870","327151","1","1",4,10.28,710.34
"5871","327151","1","1",7,7.29,710.34
"5872","327151","1","1",8,15,710.34
"5873","327151","1","1",12,0.6,710.34
"5874","327151","1","1",13,9,710.34
"5875","327151","2","1",3,25.82,710.34
"5876","327151","2","1",6,71.72,710.34
"5877","327151","2","1",7,1.98,710.34
"5878","327151","2","1",9,9.73,710.34
"5879","327151","2","1",10,10.29,710.34
"5880","327151","2","1",12,0.75,710.34
"5881","327151","2","1",13,4,710.34
"5882","328021","1","1",3,67.21,1644.705
"5883","328021","1","1",6,42,1644.705
"5884","328021","1","1",9,10.29,1644.705
"5885","328021","1","1",13,10,1644.705
"5886","328021","2","1",3,18.75,1644.705
"5887","328021","2","1",6,45,1644.705
"5888","328021","2","1",7,11.85,1644.705
"5889","328021","2","1",8,8,1644.705
"5890","328021","2","1",9,42.6,1644.705
"5891","328021","2","1",10,0.2,1644.705
"5892","328021","2","1",12,1.79,1644.705
"5893","328021","2","1",13,2.45,1644.705
"5894","328061","1","1",1,1.57,530.184
"5895","328061","1","1",3,7,530.184
"5896","328061","1","1",4,14.3,530.184
"5897","328061","1","1",8,2.44,530.184
"5898","328061","1","1",10,2.7,530.184
"5899","328061","1","1",12,0.85,530.184
"5900","328061","1","1",14,65.5,530.184
"5901","328061","2","1",3,39.06,530.184
"5902","328061","2","1",6,2.5,530.184
"5903","328061","2","1",7,2.22,530.184
"5904","328061","2","1",8,34,530.184
"5905","328061","2","1",12,18.37,530.184
"5906","328061","2","1",13,85,530.184
"5907","328061","2","1",14,25,530.184
"5908","328071","1","1",1,1.35,147.924
"5909","328071","1","1",3,29.67,147.924
"5910","328071","1","1",6,39,147.924
"5911","328071","1","1",7,9.48,147.924
"5912","328071","1","1",10,22.96,147.924
"5913","328071","1","1",12,3.1,147.924
"5914","328071","1","1",13,17.65,147.924
"5915","328081","1","1",3,26.8,294.297
"5916","328081","1","1",4,26.37,294.297
"5917","328081","1","1",5,6.17,294.297
"5918","328081","1","1",7,125.89,294.297
"5919","328081","1","1",12,37.2,294.297
"5920","328091","1","1",3,62.04,1063.077
"5921","328091","1","1",6,2.99,1063.077
"5922","328091","1","1",7,4.23,1063.077
"5923","328091","1","1",8,11.4,1063.077
